id,zpid,name,category
38707,25386884,Rose Drive Elementary School,school
38708,25386884,Yorba Linda Middle School,school
38709,25386884,Van Buren Elementary School,school
38710,25386884,Hurless Barton Park,park
38714,25386884,Sprouts Farmers Market,grocery store
38718,25399274,Yorba Regional Park,park
38719,25399274,Vons,grocery store
38734,122239356,Vons,grocery store
38735,122239356,Yorba Linda High School,school
38738,122239356,Fairmont Elementary School,school
38739,122239356,Bernardo Yorba Middle School,school
38746,25371851,Yorba Linda High School,school
38751,25371851,Fairmont Elementary School,school
38759,25389342,Esperanza High School,school
38773,25388591,Van Buren Elementary School,school
38775,25388591,Sprouts Farmers Market,grocery store
38779,25725903,Yorba Regional Park,park
38781,25725903,Esperanza High School,school
38784,25725903,Woodsboro Elementary School,school
38785,25725903,Bernardo Yorba Middle School,school
38786,25725903,Glenknoll Elementary School,school
38790,2055302578,Yorba Regional Park,park
38792,2055302578,Esperanza High School,school
38795,2055302578,Woodsboro Elementary School,school
38796,2055302578,Bernardo Yorba Middle School,school
38797,2055302578,Glenknoll Elementary School,school
38801,25393828,Yorba Regional Park,park
38802,25393828,Esperanza High School,school
38806,25393828,Woodsboro Elementary School,school
38807,25393828,Fairmont Elementary School,school
38808,25393828,Bernardo Yorba Middle School,school
38809,25393828,Glenknoll Elementary School,school
38815,25401676,Bryant Ranch Elementary School,school
38817,25396132,Vons,grocery store
38818,25396132,Yorba Linda High School,school
38824,25396132,Fairmont Elementary School,school
38825,25396132,Bernardo Yorba Middle School,school
38833,25396797,Vons,grocery store
38834,25396797,Yorba Linda High School,school
38840,25400490,Costco,grocery store
38841,25400490,Yorba Regional Park,park
38842,25400490,Vons,grocery store
38849,25400490,Woodsboro Elementary School,school
38851,25400490,Sprouts Farmers Market,grocery store
38862,25402259,Bryant Ranch Elementary School,school
38865,25397959,Vons,grocery store
38866,25397959,Yorba Linda High School,school
38870,69259667,Costco,grocery store
38876,25372487,Costco,grocery store
38881,25372487,Bryant Ranch Elementary School,school
38884,25397995,Vons,grocery store
38885,25397995,Yorba Linda High School,school
38888,25392218,Esperanza High School,school
38892,25392218,Fairmont Elementary School,school
38893,25392218,Bernardo Yorba Middle School,school
38894,25392218,Glenknoll Elementary School,school
38901,25399295,Costco,grocery store
38902,25399295,Yorba Regional Park,park
38903,25399295,Vons,grocery store
38910,25399295,Sprouts Farmers Market,grocery store
38915,25396229,Vons,grocery store
38916,25396229,Yorba Linda High School,school
38921,25396229,Fairmont Elementary School,school
38922,25396229,Bernardo Yorba Middle School,school
38929,25396150,Vons,grocery store
38930,25396150,Yorba Linda High School,school
38936,25396150,Fairmont Elementary School,school
38937,25396150,Bernardo Yorba Middle School,school
38944,25399975,Costco,grocery store
38945,25399975,Yorba Regional Park,park
38946,25399975,Vons,grocery store
38952,25399975,Sprouts Farmers Market,grocery store
38957,25395578,Yorba Regional Park,park
38962,25395578,Woodsboro Elementary School,school
38963,25395578,Fairmont Elementary School,school
38964,25395578,Bernardo Yorba Middle School,school
38965,25395578,Glenknoll Elementary School,school
38969,25371064,Yorba Linda High School,school
38975,25371064,Fairmont Elementary School,school
38977,25371064,Bernardo Yorba Middle School,school
38984,25399767,Yorba Regional Park,park
38985,25399767,Vons,grocery store
38991,25399767,Woodsboro Elementary School,school
39000,25401755,Bryant Ranch Elementary School,school
39005,25401911,Bryant Ranch Elementary School,school
39009,25402595,Bryant Ranch Elementary School,school
39011,25392224,Esperanza High School,school
39015,25392224,Fairmont Elementary School,school
39016,25392224,Bernardo Yorba Middle School,school
39017,25392224,Glenknoll Elementary School,school
39024,25400483,Costco,grocery store
39025,25400483,Yorba Regional Park,park
39026,25400483,Vons,grocery store
39032,25400483,Woodsboro Elementary School,school
39034,25400483,Sprouts Farmers Market,grocery store
39040,111419850,Costco,grocery store
39042,111419850,Yorba Regional Park,park
39048,111419850,Sprouts Farmers Market,grocery store
39053,25395061,Vons,grocery store
39058,25395061,Woodsboro Elementary School,school
39059,25395061,Fairmont Elementary School,school
39060,25395061,Bernardo Yorba Middle School,school
39061,25395061,Glenknoll Elementary School,school
39067,25370374,Carbon Canyon Regional Park,park
39070,25370374,Rose Drive Elementary School,school
39073,25370374,Hurless Barton Park,park
39075,25400145,Costco,grocery store
39076,25400145,Yorba Regional Park,park
39077,25400145,Vons,grocery store
39083,25400145,Sprouts Farmers Market,grocery store
39088,25399584,Yorba Regional Park,park
39089,25399584,Vons,grocery store
39094,25399584,Woodsboro Elementary School,school
39100,25399451,Vons,grocery store
39101,25399451,Yorba Linda High School,school
39107,25399451,Bernardo Yorba Middle School,school
39114,25372052,Vons,grocery store
39115,25372052,Yorba Linda High School,school
39124,25387402,Charles Wagner Elementary School,school
39125,25387402,Rose Drive Elementary School,school
39127,25387402,Van Buren Elementary School,school
39131,25387402,Sprouts Farmers Market,grocery store
39135,25400239,Costco,grocery store
39136,25400239,Yorba Regional Park,park
39137,25400239,Vons,grocery store
39144,25400239,Woodsboro Elementary School,school
39146,25400239,Sprouts Farmers Market,grocery store
39155,25401876,Bryant Ranch Elementary School,school
39157,25400030,Costco,grocery store
39158,25400030,Yorba Regional Park,park
39159,25400030,Vons,grocery store
39165,25400030,Sprouts Farmers Market,grocery store
39170,25395931,Yorba Regional Park,park
39175,25395931,Woodsboro Elementary School,school
39176,25395931,Bernardo Yorba Middle School,school
39177,25395931,Glenknoll Elementary School,school
39183,25398071,Vons,grocery store
39187,25400597,Costco,grocery store
39189,25400597,Yorba Regional Park,park
39195,25400597,Sprouts Farmers Market,grocery store
39204,25387517,Yorba Linda Middle School,school
39205,25387517,Van Buren Elementary School,school
39208,25387517,Sprouts Farmers Market,grocery store
39214,25401769,Bryant Ranch Elementary School,school
39217,25397283,Vons,grocery store
39218,25397283,Yorba Linda High School,school
39226,89219528,Vons,grocery store
39231,89219528,Fairmont Elementary School,school
39232,89219528,Bernardo Yorba Middle School,school
39233,89219528,Glenknoll Elementary School,school
39239,25396142,Vons,grocery store
39240,25396142,Yorba Linda High School,school
39246,25396142,Fairmont Elementary School,school
39247,25396142,Bernardo Yorba Middle School,school
39256,25402470,Bryant Ranch Elementary School,school
39262,25402840,Bryant Ranch Elementary School,school
39266,25391672,Yorba Linda High School,school
39267,25391672,Esperanza High School,school
39273,25391672,Fairmont Elementary School,school
39274,25391672,Bernardo Yorba Middle School,school
39285,25401557,Bryant Ranch Elementary School,school
39289,25402556,Bryant Ranch Elementary School,school
39291,25395819,Yorba Regional Park,park
39297,25395819,Woodsboro Elementary School,school
39298,25395819,Bernardo Yorba Middle School,school
39299,25395819,Glenknoll Elementary School,school
39303,25407345,Yorba Regional Park,park
39309,25407345,Woodsboro Elementary School,school
39310,25407345,Glenknoll Elementary School,school
39311,25407345,El Rancho Charter Middle School,school
39315,25407274,Yorba Regional Park,park
39322,25407274,Woodsboro Elementary School,school
39323,25407274,Bernardo Yorba Middle School,school
39324,25407274,Glenknoll Elementary School,school
39337,25729059,Bryant Ranch Elementary School,school
39343,25401627,Bryant Ranch Elementary School,school
39350,25372692,Bryant Ranch Elementary School,school
39369,25395527,Yorba Regional Park,park
39374,25395527,Woodsboro Elementary School,school
39375,25395527,Fairmont Elementary School,school
39376,25395527,Bernardo Yorba Middle School,school
39377,25395527,Glenknoll Elementary School,school
39386,25727837,Bryant Ranch Elementary School,school
39393,25372843,Bryant Ranch Elementary School,school
39399,25387677,Yorba Linda Middle School,school
39401,25387677,Van Buren Elementary School,school
39404,25387677,Sprouts Farmers Market,grocery store
39411,25387629,Yorba Linda Middle School,school
39412,25387629,Van Buren Elementary School,school
39415,25387629,Sprouts Farmers Market,grocery store
39422,25387666,Van Buren Elementary School,school
39425,25387666,Sprouts Farmers Market,grocery store
39438,25396068,Vons,grocery store
39439,25396068,Yorba Linda High School,school
39445,25396068,Bernardo Yorba Middle School,school
39456,25372844,Bryant Ranch Elementary School,school
39458,25396702,Yorba Regional Park,park
39464,25396702,Woodsboro Elementary School,school
39465,25396702,Bernardo Yorba Middle School,school
39466,25396702,Glenknoll Elementary School,school
39471,25395909,Yorba Regional Park,park
39472,25395909,Vons,grocery store
39477,25395909,Woodsboro Elementary School,school
39478,25395909,Fairmont Elementary School,school
39479,25395909,Bernardo Yorba Middle School,school
39485,25395410,Yorba Regional Park,park
39490,25395410,Woodsboro Elementary School,school
39491,25395410,Fairmont Elementary School,school
39492,25395410,Bernardo Yorba Middle School,school
39493,25395410,Glenknoll Elementary School,school
39501,25372798,Bryant Ranch Elementary School,school
39503,25395559,Yorba Regional Park,park
39509,25395559,Woodsboro Elementary School,school
39510,25395559,Fairmont Elementary School,school
39511,25395559,Bernardo Yorba Middle School,school
39512,25395559,Glenknoll Elementary School,school
39525,25727832,Bryant Ranch Elementary School,school
39527,25396692,Yorba Regional Park,park
39533,25396692,Woodsboro Elementary School,school
39534,25396692,Bernardo Yorba Middle School,school
39535,25396692,Glenknoll Elementary School,school
39545,25727816,Bryant Ranch Elementary School,school
39549,25371502,Yorba Linda High School,school
39554,25371502,Fairmont Elementary School,school
39556,25371502,Bernardo Yorba Middle School,school
39565,25407266,Yorba Regional Park,park
39571,25407266,Woodsboro Elementary School,school
39572,25407266,Bernardo Yorba Middle School,school
39573,25407266,Glenknoll Elementary School,school
39590,25372519,Bryant Ranch Elementary School,school
39592,63112302,Yorba Linda High School,school
39595,63112302,Fairmont Elementary School,school
39610,64620149,Yorba Linda Middle School,school
39611,64620149,Van Buren Elementary School,school
39613,64620149,Hurless Barton Park,park
39616,64620149,Sprouts Farmers Market,grocery store
39621,137007158,Vons,grocery store
39622,137007158,Yorba Linda High School,school
39634,325863853,Yorba Linda Middle School,school
39636,325863853,Hurless Barton Park,park
39644,63112408,Yorba Linda High School,school
39650,79816250,Vons,grocery store
39651,79816250,Yorba Linda High School,school
39661,89156069,Hurless Barton Park,park
39665,59724300,Carbon Canyon Regional Park,park
39672,54970238,Carbon Canyon Regional Park,park
39675,54970238,Rose Drive Elementary School,school
39678,54970238,Hurless Barton Park,park
39679,54970238,Golden Elementary School,school
39680,54970238,Whole Foods Market,grocery store
39682,63118452,Carbon Canyon Regional Park,park
39693,83338889,Yorba Linda Middle School,school
39695,83338889,Hurless Barton Park,park
39700,63112492,Vons,grocery store
39701,63112492,Yorba Linda High School,school
39712,145647941,Rose Drive Elementary School,school
39713,145647941,Yorba Linda Middle School,school
39714,145647941,Van Buren Elementary School,school
39715,145647941,Hurless Barton Park,park
39718,145647941,Sprouts Farmers Market,grocery store
39728,250188682,Rose Drive Elementary School,school
39729,250188682,Yorba Linda Middle School,school
39730,250188682,Van Buren Elementary School,school
39731,250188682,Hurless Barton Park,park
39734,250188682,Sprouts Farmers Market,grocery store
39738,95752903,Carbon Canyon Regional Park,park
39743,95752903,Yorba Linda Middle School,school
39745,95752903,Hurless Barton Park,park
39749,305152752,Carbon Canyon Regional Park,park
39754,305152752,Rose Drive Elementary School,school
39757,305152752,Golden Elementary School,school
39759,305152752,Whole Foods Market,grocery store
39761,59724461,Carbon Canyon Regional Park,park
39767,63112250,Yorba Linda High School,school
39773,63112250,Fairmont Elementary School,school
39775,63112250,Bernardo Yorba Middle School,school
39782,69257828,Yorba Linda High School,school
39791,295694934,Yorba Linda High School,school
39794,295694934,Fairmont Elementary School,school
39800,69247325,Vons,grocery store
39801,69247325,Yorba Linda High School,school
